model,concept,locus,real,real_lo,real_hi,control,control_lo,control_hi,selectivity,sel_lo,sel_hi,n_test_patients
lingshu7b,Edema,llm.L22.ans,0.8463297690500198,0.8075857000441172,0.8783630616952312,0.675416498026655,0.6387968121437774,0.7118431285600604,0.17091327102336473,0.12128414032301144,0.2196529086925029,1659
lingshu7b,Effusion,llm.L23.vis,0.825228454509092,0.7997446971607938,0.8482848720522076,0.8217732155170576,0.7992957739624887,0.8424546119675388,0.0034552389920343707,-0.02658261995131648,0.03282834640043834,1659
lingshu7b,Atelectasis,llm.L23.vis,0.7665581158761625,0.7430395345258918,0.7878765133701723,0.6082818614220149,0.57816514357623,0.6406953392856534,0.1582762544541476,0.12146341820200386,0.19384242871676152,1659
lingshu7b,Pneumothorax,llm.L23.vis,0.8693061582292352,0.8459040713930281,0.8893509356917063,0.6999252622139567,0.6708713853598973,0.7298476972254762,0.1693808960152785,0.13245534543511991,0.2046645023903979,1659
lingshu7b,Consolidation,llm.L23.vis,0.72505637034294,0.6927665165221031,0.7550890563694294,0.6724267706068181,0.6439552625137197,0.7014007789456034,0.05262959973612191,0.011546713732084716,0.09133072476918032,1659
lingshu7b,Cardiomegaly,llm.L23.vis,0.8935847669798103,0.8638671990379809,0.9157681418086445,0.6714640006200109,0.6392543102230517,0.7042424171650427,0.22212076635979938,0.18045665445912612,0.260185049374741,1659
lingshu7b,Infiltration,llm.L23.vis,0.7238364875374226,0.6999701746537206,0.744332722254242,0.6962854852590731,0.6697365921375016,0.7214332934622013,0.0275510022783495,-0.006886110842760881,0.06015548297467709,1659
lingshu7b,Mass,llm.L23.vis,0.7367246156741358,0.6975031630790417,0.7743723388090112,0.6097492524749188,0.580134757183093,0.640690008767745,0.12697536319921698,0.08082730562646384,0.17189493128868202,1659
lingshu7b,Nodule,llm.L23.vis,0.6982119644490126,0.6631309244153123,0.7298214467896924,0.6944889853631,0.667955354275498,0.7200234608346004,0.00372297908591257,-0.037619435210192335,0.043705565601030574,1659
lingshu7b,Edema,llm.L23.vis,0.84583645262215,0.8038790950489785,0.880558100403076,0.6734807503847047,0.6308996955785942,0.7124078358318005,0.17235570223744534,0.12017666979410031,0.2189229349130356,1659
lingshu7b,Effusion,llm.L25.ans,0.8286086581951324,0.8032000949805609,0.8497896137004431,0.7925512721172097,0.771722124142291,0.8147747634536341,0.03605738607792275,0.003421499698466027,0.06566731236655374,1659
lingshu7b,Atelectasis,llm.L25.ans,0.7684379997304291,0.7461340422431824,0.789512038691865,0.6037620445430892,0.573232408639026,0.6358339838313941,0.1646759551873399,0.12467956285508783,0.20313580825046523,1659
lingshu7b,Pneumothorax,llm.L25.ans,0.8568490028490029,0.825755695126691,0.8810578362781122,0.6861538003686914,0.6547875280907897,0.7161512043605348,0.17069520248031145,0.12819740222917353,0.2080553278112359,1659
lingshu7b,Consolidation,llm.L25.ans,0.7356247389041685,0.7008890579753762,0.7651315288890608,0.6526367739680157,0.6260069072175773,0.6795781546285992,0.08298796493615279,0.03910537314457792,0.12208076345700525,1659
lingshu7b,Cardiomegaly,llm.L25.ans,0.8893902798857205,0.8614787368797344,0.9107522362946655,0.6590066048378069,0.6248091250665075,0.6931272974365671,0.23038367504791357,0.1861233150839574,0.2702333070622537,1659
lingshu7b,Infiltration,llm.L25.ans,0.7290225592452071,0.7043880707525054,0.7507159854795711,0.667897744043199,0.6435359249431928,0.6922434800661927,0.061124815202008076,0.025014506850774124,0.09287009842001576,1659
lingshu7b,Mass,llm.L25.ans,0.7556618711105054,0.7193882793230315,0.7894724762760232,0.6204051395262449,0.5887256577562144,0.6505688588757618,0.13525673158426055,0.08666141665176656,0.18008860654718886,1659
lingshu7b,Nodule,llm.L25.ans,0.6697363150615567,0.6346668749982467,0.7039915306841704,0.6917220534670232,0.665686098861396,0.7176860504811804,-0.02198573840546647,-0.06415986077066978,0.02311244105265336,1659
lingshu7b,Edema,llm.L25.ans,0.8348763896161219,0.7967534777319082,0.8685575656975121,0.6805796559538314,0.6426918387576257,0.7176634508855508,0.15429673366229046,0.10377032698947052,0.20275021831378592,1659
lingshu7b,Effusion,llm.L27.ans,0.8318894803236824,0.8075996964206662,0.852708085614277,0.7927143476622758,0.7713478717947101,0.8140537391862533,0.0391751326614066,0.010399273275686507,0.06689876117952223,1659
lingshu7b,Atelectasis,llm.L27.ans,0.7691352940658523,0.7458358885384127,0.7908332093411473,0.6020079258248441,0.5728831963078355,0.6325367427197348,0.16712736824100827,0.12846885131294614,0.20427625307239144,1659
lingshu7b,Pneumothorax,llm.L27.ans,0.8725316677624371,0.8421869480526327,0.8949657882585738,0.6958629743617387,0.6653643589159127,0.726857178076443,0.17666869340069835,0.13204815001723502,0.21501905144645397,1659
lingshu7b,Consolidation,llm.L27.ans,0.7492577300839065,0.7144939043646299,0.7784327499134585,0.6486902402765657,0.6210749052675578,0.676047701046328,0.10056748980734076,0.058761001048903826,0.1413423209860455,1659
lingshu7b,Cardiomegaly,llm.L27.ans,0.8877612499359518,0.8550737811855323,0.9114171098111475,0.6566469468771259,0.6214975204637062,0.6915656970618851,0.23111430305882597,0.1869300635600263,0.27076857768373735,1659
lingshu7b,Infiltration,llm.L27.ans,0.734982989253887,0.710473684837856,0.7560159626995817,0.6751704939119304,0.6477584291827125,0.7005155543836875,0.05981249534195665,0.02403838387426676,0.09441899416189668,1659
lingshu7b,Mass,llm.L27.ans,0.727188121210548,0.6911116918058976,0.7618064680129759,0.60513175791628,0.5763514385995937,0.6365723770037965,0.12205636329426794,0.07407198309037513,0.16701811140057382,1659
lingshu7b,Nodule,llm.L27.ans,0.6845208854493375,0.6488039164782626,0.7174993803373894,0.6779680380640045,0.6536667531269523,0.7022049966313563,0.006552847385333016,-0.03483216144454589,0.04803838482020086,1659
lingshu7b,Edema,llm.L27.ans,0.8498533032727651,0.8116095392690683,0.8842126115921588,0.6627377824163767,0.6185623712330401,0.7056251556431593,0.18711552085638838,0.1346795344966276,0.23561925770718908,1659
lingshu7b,Effusion,llm.L27.vis,0.8281175963816498,0.8057269493572353,0.8488753382070923,0.813326698466635,0.7925992006225652,0.8353639953187675,0.014790897915014867,-0.015735117238671322,0.04233732636154011,1659
lingshu7b,Atelectasis,llm.L27.vis,0.7510703247921833,0.7271838299739024,0.7739457403869261,0.614764889592171,0.5837446463321951,0.6462392088076756,0.13630543520001226,0.09731550110283839,0.17318462531557782,1659
lingshu7b,Pneumothorax,llm.L27.vis,0.8609458689458689,0.8329094660286914,0.8831655988691407,0.7028398112632257,0.6735999074878867,0.7335206175704421,0.1581060576826432,0.11735847851205922,0.1939267230626539,1659
lingshu7b,Consolidation,llm.L27.vis,0.73293569893295,0.7013682294738159,0.7624770491902615,0.6687286123131964,0.6422302107070366,0.6970963678714476,0.0642070866197536,0.022841391324295798,0.10109478904479169,1659
lingshu7b,Cardiomegaly,llm.L27.vis,0.8838733102347959,0.8526808927758132,0.9081612241767856,0.6605667932522152,0.6266840805932113,0.6943131819842462,0.22330651698258064,0.18005110137197966,0.2611295980495691,1659
lingshu7b,Infiltration,llm.L27.vis,0.7335148120712687,0.7079110615301111,0.7548517090835374,0.6906258641206242,0.6638284290218874,0.7170874878991582,0.04288894795064446,0.006171414353138247,0.07654018257932164,1659
lingshu7b,Mass,llm.L27.vis,0.7499161805136458,0.713709753558419,0.7835202452485556,0.6063187585363339,0.5750000760543715,0.6378830302644809,0.14359742197731196,0.0977844655240279,0.18646875781130115,1659
lingshu7b,Nodule,llm.L27.vis,0.6822266791115277,0.6477358525505691,0.7143579438438064,0.6855521095146571,0.6561024181402391,0.7126707247421599,-0.0033254304031293813,-0.045364673591179225,0.041487437548472485,1659
lingshu7b,Edema,llm.L27.vis,0.8268004967782976,0.788374315076287,0.8602657128387776,0.6705931540030858,0.6255063607382407,0.7131774606690495,0.15620734277521175,0.1040055573417806,0.20568535515016848,1659
lingshu7b,Effusion,llm.L3.vis,0.8013768807113628,0.7751975653814648,0.8245472505612597,0.8294612251281359,0.8055565063674535,0.8534927791615973,-0.0280843444167731,-0.06044324020214591,0.00232656969018358,1659
lingshu7b,Atelectasis,llm.L3.vis,0.7517266416557337,0.7287365660562003,0.774349078664616,0.6179483384959699,0.5872337320106351,0.6492261261698442,0.1337783031597638,0.09553381446831508,0.1727857529277178,1659
lingshu7b,Pneumothorax,llm.L3.vis,0.8256375191759808,0.7890189320633357,0.8555010703012469,0.7111238575254101,0.6791801153312127,0.7431734500309927,0.11451366165057075,0.06434476708441579,0.15882460983138802,1659
lingshu7b,Consolidation,llm.L3.vis,0.7216220953294651,0.6865369506142348,0.7532367634108186,0.6763627917955383,0.6435714239888923,0.7092973333820409,0.04525930353392682,-0.002495304165156287,0.08731402981857234,1659
lingshu7b,Cardiomegaly,llm.L3.vis,0.8566250457170823,0.8158361894938232,0.8891413186477756,0.6958686610349014,0.6627472605520317,0.7271813962342277,0.1607563846821809,0.10823752523603065,0.20338768238328542,1659
lingshu7b,Infiltration,llm.L3.vis,0.7402301067634645,0.7165510950444428,0.7600740586068765,0.715385929863698,0.6899854940219098,0.7412907952156456,0.02484417689976648,-0.009545589073594273,0.05600483354919886,1659
lingshu7b,Mass,llm.L3.vis,0.6534605010134046,0.6172732048116157,0.6912187678853682,0.6116311654046663,0.5787263770296988,0.6456724501309584,0.04182933560873825,-0.004645175411696398,0.08759586317758959,1659
lingshu7b,Nodule,llm.L3.vis,0.647005864703704,0.6113418885273738,0.681395181710666,0.7154477090361688,0.6874994276938734,0.7432201678714413,-0.06844184433246481,-0.11554529894282327,-0.02341211694424838,1659
lingshu7b,Edema,llm.L3.vis,0.8490808736028109,0.8114499532916072,0.8827522084139273,0.6968490170256216,0.6532372202275565,0.7350350543262405,0.1522318565771893,0.10060029600043967,0.20095426982599696,1659
lingshu7b,Effusion,llm.L8.ans,0.7764148795421679,0.750140532182248,0.8000181536872921,0.7867698388438271,0.7613276581614888,0.8118831732255659,-0.010354959301659195,-0.046483795984232246,0.022016313924918436,1659
lingshu7b,Atelectasis,llm.L8.ans,0.724343530740893,0.7007819509661687,0.7476358386491224,0.5839842618742572,0.5561858942619282,0.6128832744214758,0.14035926886663574,0.10574571103585283,0.17455953131577948,1659
lingshu7b,Pneumothorax,llm.L8.ans,0.7694380889765504,0.7297753389387924,0.8026845506712136,0.6997910598783867,0.6676643950705022,0.7316797308236782,0.06964702909816367,0.018990602107139373,0.11586539688111137,1659
lingshu7b,Consolidation,llm.L8.ans,0.6991246947567344,0.6620850606868924,0.732746061810042,0.6290000423303443,0.6002429940301452,0.6579823115697357,0.0701246524263901,0.0226080367132116,0.11352477810146172,1659
lingshu7b,Cardiomegaly,llm.L8.ans,0.8077638648647216,0.7631282492332551,0.8401834829926778,0.6532117423166017,0.6185929429547568,0.6856246199581318,0.1545521225481199,0.1006922218012602,0.20065059527843268,1659
lingshu7b,Infiltration,llm.L8.ans,0.7211368780253582,0.6955180429437917,0.7438139507538485,0.6794041800912822,0.6547905733705994,0.7038262708323723,0.04173269793407597,0.007630193744420674,0.07343386588975546,1659
lingshu7b,Mass,llm.L8.ans,0.6436866081336268,0.6107428596338355,0.6759404626151077,0.6143109563095072,0.5839495385386337,0.6446211279487587,0.02937565182411961,-0.012818955577217054,0.07206067781609377,1659
lingshu7b,Nodule,llm.L8.ans,0.6265946552597172,0.5873423292527149,0.6636822558077212,0.6717182900767462,0.646258686592811,0.6954922657832404,-0.04512363481702897,-0.09072801497470573,-0.0018054184632663416,1659
lingshu7b,Edema,llm.L8.ans,0.8321198758919723,0.7943926895816915,0.8629340183361071,0.650822107216012,0.6067722624498451,0.6916306066653558,0.18129776867596037,0.12826823486640904,0.23125952887326265,1659
lingshu7b,Effusion,vis.block20,0.7979080643672503,0.7709325555649964,0.822273444974928,0.8455041906291986,0.8234003597850451,0.8665002793574468,-0.04759612626194831,-0.08150859400367294,-0.0169419108558817,1659
lingshu7b,Atelectasis,vis.block20,0.7380777569541479,0.7123919303045952,0.7617710766679354,0.6205701045115343,0.5908292780995826,0.6500176733798871,0.11750765244261363,0.08097181430536969,0.15430941649917962,1659
lingshu7b,Pneumothorax,vis.block20,0.8280701293008985,0.7939886336986323,0.8562515689639082,0.704514813635631,0.6711042539672273,0.7385028114041771,0.12355531566526756,0.076402640301874,0.1677886471259265,1659
lingshu7b,Consolidation,vis.block20,0.711397022486199,0.6797330702008244,0.7406193024720574,0.68777053925775,0.6589574329482027,0.716037418668034,0.023626483228448958,-0.017882757455251367,0.06348439853633786,1659
lingshu7b,Cardiomegaly,vis.block20,0.852587807717927,0.8136114842985067,0.8814268755346755,0.6831138322698427,0.6463588433566868,0.719312416854906,0.1694739754480843,0.11518530736846283,0.21668527685420716,1659
lingshu7b,Infiltration,vis.block20,0.7236856684976987,0.6985870261395083,0.7444588241249808,0.7172783734492433,0.6910270408626615,0.7421770915998125,0.006407295048455386,-0.03024954343986732,0.03999910727789317,1659
lingshu7b,Mass,vis.block20,0.6452256420572655,0.6064714851093499,0.683577739749274,0.6276227643103207,0.594653312751348,0.6597210210365669,0.0176028777469448,-0.029692730261825347,0.0654334346448498,1659
lingshu7b,Nodule,vis.block20,0.6517903028333472,0.6112798618242582,0.686601940169612,0.7450291326729479,0.7154733895906861,0.7721360370158812,-0.09323882983960075,-0.14161827327875254,-0.04796037504796476,1659
lingshu7b,Edema,vis.block20,0.8393843930260637,0.8023258296238845,0.8728325288685198,0.6901445749963532,0.6468474607507682,0.7297781239723052,0.14923981802971054,0.09919132207494086,0.19853943918467226,1659
lingshu7b,Effusion,vis.block24,0.7991434109719701,0.7719055099399241,0.8231137172200989,0.8464849187110349,0.8258725966621371,0.866749124288418,-0.04734150773906487,-0.08012666992910956,-0.018215840657303296,1659
lingshu7b,Atelectasis,vis.block24,0.7389386225202702,0.7154001890005963,0.7633107590468393,0.6267297921585073,0.5975453768830736,0.6572966867426064,0.11220883036176288,0.07585266780190507,0.1485396921545032,1659
lingshu7b,Pneumothorax,vis.block24,0.8199254876177953,0.7818935537262974,0.850669592576954,0.7047159767599738,0.6722451651639251,0.7378395658262354,0.1152095108578215,0.06359043228145943,0.16159450312804044,1659
lingshu7b,Consolidation,vis.block24,0.7201882921005085,0.6858144650812673,0.7512020422822894,0.6783674559827493,0.6494688265147801,0.7066739982567072,0.04182083611775922,-0.0023267347709836875,0.08473713702459457,1659
lingshu7b,Cardiomegaly,vis.block24,0.8533201644578176,0.8178249936844058,0.8817189890871339,0.6983559378955798,0.6656150558219535,0.7300192678893968,0.15496422656223774,0.1037249526668399,0.19753002208199588,1659
lingshu7b,Infiltration,vis.block24,0.7238888125103881,0.7008632079850656,0.7455322814245448,0.7231387035938097,0.6995433457162494,0.7476378600053664,0.0007501089165783403,-0.031993991342449395,0.03188660455632637,1659
lingshu7b,Mass,vis.block24,0.6550081872711186,0.618988304697407,0.6886646876675054,0.6345666614407002,0.6017431722894974,0.6674195747031759,0.020441525830418472,-0.026222610146920077,0.06592640042795676,1659
lingshu7b,Nodule,vis.block24,0.6639608856004897,0.6294402439134124,0.6978921854023352,0.7390366056907838,0.7116221879068169,0.7642973088975039,-0.07507572009029406,-0.1199175142242865,-0.029608034119999082,1659
lingshu7b,Edema,vis.block24,0.8441888190264356,0.8052019731334118,0.8767771921867936,0.694491891925208,0.6507965085074002,0.7344451858585167,0.14969692710122762,0.09443971789479291,0.19828913204768395,1659
lingshu7b,Effusion,vis.block4,0.7166921017814836,0.6866299792839654,0.7446513571901577,0.7782091546942866,0.7509145896439174,0.8025488957880244,-0.06151705291280307,-0.10171617108447574,-0.022519962042391088,1659
lingshu7b,Atelectasis,vis.block4,0.6654646608250627,0.6370236665368304,0.6918517315848576,0.5782760635919441,0.5512510083178084,0.6052856412723683,0.08718859723311867,0.04620771397071573,0.12543830345598178,1659
lingshu7b,Pneumothorax,vis.block4,0.7784045584045582,0.7360232681173775,0.814461064359814,0.6955841816437036,0.6604451403167609,0.7303132704480173,0.08282037676085463,0.02522896537959164,0.13601320481000978,1659
lingshu7b,Consolidation,vis.block4,0.7000926437196651,0.6629841434773682,0.7344290052043375,0.6227176305323447,0.5926036423015716,0.6538511473131066,0.07737501318732032,0.03150038627382445,0.11886415322441149,1659
lingshu7b,Cardiomegaly,vis.block4,0.7752945770264373,0.7210387484271829,0.8146332884816583,0.6665643648763853,0.631978980955993,0.700275993040373,0.10873021215005207,0.04609891384993963,0.15787776250563826,1659
lingshu7b,Infiltration,vis.block4,0.7073092344343463,0.6807529178800092,0.7305735051030827,0.6842867528949013,0.6569675798913042,0.7111390138648414,0.023022481539445083,-0.014716989628612356,0.058392049454935716,1659
